customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
ID-02852,Male,0,Yes,Yes,48,No,No phone service,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,One year,No,Electronic check,69.02,5906.52,No
ID-02853,Female,0,Yes,Yes,54,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer,43.46,2228.86,No
ID-02854,Female,0,Yes,Yes,71,No,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,One year,No,Credit card,106.04,834.11,No
ID-02855,Male,0,No,No,59,Yes,No phone service,DSL,No internet service,No,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer,82.59,7025.57,No
ID-02856,Female,1,No,Yes,56,Yes,No phone service,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,67.52,6229.7,No
ID-02857,Male,0,Yes,Yes,28,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,No internet service,One year,No,Electronic check,18.29,966.42,No
ID-02858,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,No,Two year,No,Credit card,104.54,6353.04,No
ID-02859,Male,0,No,No,9,No,Yes,No,No internet service,Yes,No,No internet service,No internet service,No,Two year,No,Credit card,64.57,5197.73,Yes
ID-02860,Male,0,Yes,No,9,No,Yes,No,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,71.66,1504.46,No
ID-02861,Female,0,No,No,56,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,No,No,Month-to-month,No,Mailed check,88.43,7173.41,No
ID-02862,Male,1,No,Yes,53,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,112.46,6075.3,No
ID-02863,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,One year,No,Electronic check,34.15,4410.62,No
ID-02864,Female,0,No,No,67,No,No phone service,DSL,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Credit card,25.4,1566.4,Yes
ID-02865,Male,1,Yes,Yes,68,No,Yes,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Two year,Yes,Electronic check,30.5,4699.61,No
ID-02866,Female,0,No,No,54,Yes,Yes,No,Yes,No,Yes,No internet service,No,No internet service,Two year,No,Mailed check,92.69,1428.38,Yes
ID-02867,Female,0,No,Yes,68,No,Yes,No,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,31.24,1612.48,No
ID-02868,Female,0,No,Yes,71,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,No,Yes,Two year,Yes,Electronic check,68.6,2109.86,No
ID-02869,Male,0,Yes,Yes,0,No,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,89.25,5690.61,No
ID-02870,Female,0,No,No,11,Yes,No,DSL,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer,89.88,5908.52,Yes
ID-02871,Female,0,No,No,34,Yes,Yes,No,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,59.09,648.84,No
ID-02872,Male,0,No,Yes,32,Yes,Yes,No,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Bank transfer,88.46,5659.28,Yes
ID-02873,Female,0,Yes,Yes,24,No,No,DSL,No,No,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,113.73,318.08,No
ID-02874,Female,0,Yes,No,15,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card,21.06,7861.36,No
ID-02875,Female,1,Yes,No,7,No,Yes,DSL,Yes,Yes,No internet service,No,No internet service,Yes,One year,Yes,Mailed check,85.72,6766.59,No
ID-02876,Female,0,Yes,Yes,34,No,No,DSL,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,No,Mailed check,70.77,6296.22,No
ID-02877,Female,1,Yes,Yes,45,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,39.62,2091.37,Yes
ID-02878,Male,0,No,No,10,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No internet service,One year,No,Credit card,49.18,8576.97,Yes
ID-02879,Female,0,Yes,Yes,60,Yes,Yes,DSL,Yes,No,No internet service,No,No,No,Two year,Yes,Credit card,102.38,8028.89,No
ID-02880,Female,0,No,No,43,No,No,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,No,Bank transfer,77.23,4264.2,No
ID-02881,Male,0,Yes,No,10,No,No phone service,No,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.71,318.88,No
ID-02882,Male,1,Yes,Yes,10,No,Yes,No,Yes,No,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,115.27,4450.24,Yes
ID-02883,Male,0,Yes,Yes,21,No,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,85.2,1352.7,Yes
ID-02884,Female,0,No,Yes,61,No,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No,Two year,No,Mailed check,62.74,5154.89,No
ID-02885,Male,0,No,No,47,No,No phone service,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card,89.84,8568.55,No
ID-02886,Female,0,No,No,62,No,Yes,No,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,38.81,6578.17,No
ID-02887,Female,0,Yes,No,50,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,44.43,2811.12,No
ID-02888,Male,0,Yes,Yes,44,Yes,Yes,No,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer,33.54,3434.25,No
ID-02889,Male,0,Yes,Yes,32,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No internet service,Two year,No,Mailed check,58.16,8204.46,No
ID-02890,Female,0,Yes,No,59,No,No,DSL,No,No,No,No,Yes,No internet service,Two year,Yes,Electronic check,109.17,973.0,No
ID-02891,Male,0,Yes,No,1,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No,Two year,No,Bank transfer,57.3,7732.89,No
ID-02892,Female,0,Yes,Yes,12,No,Yes,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,47.2,664.2,Yes
ID-02893,Male,0,No,No,65,No,Yes,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,88.96,3611.85,Yes
ID-02894,Male,1,No,Yes,56,No,Yes,No,Yes,No internet service,No,Yes,Yes,No,Month-to-month,No,Mailed check,105.65,6478.74,No
ID-02895,Male,0,Yes,Yes,42,No,No,No,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card,42.8,3442.12,No
ID-02896,Female,0,No,No,44,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,99.45,4967.89,No
ID-02897,Male,0,No,No,30,No,No phone service,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,48.88,4271.62,No
ID-02898,Female,0,No,No,9,Yes,Yes,DSL,No,Yes,No,No,No internet service,No,Month-to-month,No,Credit card,43.11,5258.43,No
ID-02899,Female,1,Yes,No,22,No,No phone service,No,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,65.78,1499.69,No
ID-02900,Female,0,Yes,No,28,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,24.96,5028.31,No
ID-02901,Female,0,Yes,Yes,30,No,No phone service,DSL,Yes,Yes,No internet service,No,No internet service,No,Two year,Yes,Mailed check,104.9,8574.43,No
ID-02902,Male,0,Yes,No,17,No,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,106.12,1698.62,No
ID-02903,Female,0,No,Yes,10,Yes,No phone service,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card,86.33,598.47,No
ID-02904,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,48.69,3413.72,Yes
ID-02905,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,35.0,3262.68,Yes
ID-02906,Female,0,Yes,No,1,No,No phone service,No,No,No internet service,No internet service,Yes,Yes,No,Two year,No,Credit card,88.48,1107.96,No
ID-02907,Male,0,No,No,53,No,No phone service,No,Yes,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,28.61,4970.97,No
ID-02908,Female,0,No,No,71,No,Yes,No,Yes,No,No,No internet service,No,No,Two year,No,Mailed check,59.57,3810.67,No
ID-02909,Male,0,No,No,30,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Two year,No,Electronic check,27.18,7271.17,No
ID-02910,Female,0,No,Yes,7,Yes,Yes,DSL,No,No internet service,No,No,No internet service,No internet service,Two year,Yes,Bank transfer,61.11,3683.83,No
ID-02911,Male,0,No,No,42,Yes,No phone service,No,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,31.77,8560.55,No
ID-02912,Female,0,Yes,No,47,No,No,No,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Credit card,21.48,6776.85,No
ID-02913,Female,0,No,No,1,No,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,63.45,4242.76,No
ID-02914,Male,0,No,No,21,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No,Yes,Two year,No,Electronic check,75.3,4803.87,No
ID-02915,Male,0,Yes,Yes,4,No,No,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,62.4,7529.99,Yes
ID-02916,Male,1,Yes,Yes,6,No,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.95,6727.49,Yes
ID-02917,Male,1,Yes,Yes,19,No,No phone service,No,No internet service,No,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer,26.03,5718.55,No
ID-02918,Female,0,No,Yes,1,Yes,No,No,No,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer,30.95,2330.57,No
ID-02919,Female,0,Yes,Yes,31,Yes,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card,91.32,3574.54,Yes
ID-02920,Male,0,No,Yes,2,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,Yes,Two year,No,Credit card,19.85,6840.43,No
ID-02921,Female,0,Yes,No,40,No,No,No,No internet service,No,No,Yes,No,Yes,One year,Yes,Credit card,105.01,5456.21,No
ID-02922,Male,0,No,No,41,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Credit card,102.68,8307.8,No
ID-02923,Male,0,No,Yes,44,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,One year,Yes,Bank transfer,106.74,7583.15,No
ID-02924,Female,1,No,No,70,No,No,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Credit card,106.56,3719.68,No
ID-02925,Female,0,No,No,16,No,Yes,DSL,No,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,85.34,2564.63,Yes
ID-02926,Female,0,Yes,No,46,No,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,103.42,1093.5,No
ID-02927,Female,0,Yes,No,68,No,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,No,Electronic check,91.65,3550.98,No
ID-02928,Female,0,No,No,23,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,One year,No,Credit card,48.41,1982.8,No
ID-02929,Female,0,Yes,Yes,70,No,No,No,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card,94.14,163.03,No
ID-02930,Female,0,No,Yes,33,No,No,No,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,80.12,1216.09,No
ID-02931,Male,0,Yes,Yes,49,No,No phone service,Fiber optic,Yes,No,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,21.01,3944.3,No
ID-02932,Male,0,Yes,Yes,41,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,97.28,7752.42,No
ID-02933,Male,0,No,Yes,32,No,No phone service,DSL,Yes,No,Yes,No,No internet service,No,One year,No,Electronic check,105.77,2799.86,No
ID-02934,Male,0,No,Yes,26,No,No,No,Yes,No internet service,No,No internet service,No,Yes,One year,No,Bank transfer,70.26,3841.24,Yes
ID-02935,Male,0,Yes,No,58,Yes,Yes,No,No,No,Yes,No,No,No internet service,One year,No,Bank transfer,67.2,3346.84,Yes
ID-02936,Female,0,No,Yes,18,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card,61.19,3215.99,No
ID-02937,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer,90.49,6281.04,No
ID-02938,Male,1,Yes,No,70,Yes,No phone service,Fiber optic,No internet service,No,No,No,No internet service,No,Month-to-month,No,Electronic check,39.9,4403.8,No
ID-02939,Male,0,Yes,Yes,24,No,No phone service,DSL,No internet service,No,No,No internet service,Yes,No,One year,Yes,Bank transfer,96.03,3558.04,No
ID-02940,Male,1,No,Yes,14,No,No phone service,No,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,47.63,8193.6,No
ID-02941,Male,1,No,Yes,59,No,No phone service,DSL,No,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,44.53,2412.71,No
ID-02942,Male,0,Yes,No,22,Yes,No phone service,DSL,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,99.57,7236.18,No
ID-02943,Male,0,No,Yes,10,No,Yes,Fiber optic,No,Yes,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,35.77,4481.57,No
ID-02944,Female,1,No,Yes,58,No,Yes,No,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Bank transfer,104.93,3846.17,Yes
ID-02945,Female,0,Yes,Yes,33,No,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No,One year,No,Electronic check,116.53,563.95,No
ID-02946,Male,0,No,No,6,No,Yes,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,One year,No,Electronic check,50.4,7458.42,No
ID-02947,Female,1,No,Yes,43,Yes,No,No,No,No,No,No,No internet service,No,Two year,No,Bank transfer,111.5,2363.96,Yes
ID-02948,Female,0,Yes,Yes,63,No,No phone service,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,75.17,5905.92,No
ID-02949,Female,0,No,No,22,No,Yes,DSL,Yes,No,No,No,No,No internet service,One year,No,Bank transfer,44.31,7596.96,Yes
ID-02950,Female,0,Yes,No,57,No,Yes,DSL,No,No internet service,No,Yes,No,No,One year,Yes,Credit card,63.74,4664.71,No
ID-02951,Male,0,No,No,19,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,No,No internet service,Two year,Yes,Bank transfer,98.66,5570.63,No
ID-02952,Female,0,No,Yes,26,No,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,85.25,2966.45,Yes
ID-02953,Female,0,Yes,Yes,59,No,No phone service,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,67.98,6314.84,Yes
ID-02954,Female,0,Yes,No,7,No,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer,44.11,5708.74,No
ID-02955,Male,0,No,Yes,66,No,No,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,91.19,3873.01,No
ID-02956,Male,0,Yes,No,1,No,Yes,Fiber optic,No,No internet service,No,No internet service,No,Yes,Two year,Yes,Bank transfer,49.74,5518.06,Yes
ID-02957,Male,0,Yes,No,21,No,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Bank transfer,51.51,2294.6,No
ID-02958,Male,0,No,No,69,No,Yes,No,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,93.31,5719.28,No
ID-02959,Male,0,Yes,No,35,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,One year,Yes,Bank transfer,74.37,5848.6,No
ID-02960,Male,0,No,No,23,Yes,No phone service,DSL,Yes,No,Yes,No,No,No internet service,Two year,No,Mailed check,36.93,3873.89,Yes
ID-02961,Male,0,No,Yes,11,No,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,87.3,2179.46,No
ID-02962,Female,1,Yes,Yes,21,No,No phone service,No,No,No internet service,No,No internet service,No internet service,Yes,Two year,No,Bank transfer,44.18,6978.06,No
ID-02963,Female,0,No,Yes,22,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,94.68,6553.93,No
ID-02964,Female,0,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card,66.36,513.04,No
ID-02965,Male,0,No,No,29,Yes,Yes,No,No,No internet service,No,No internet service,No,No internet service,Two year,No,Mailed check,78.05,4301.85,No
ID-02966,Male,0,Yes,Yes,18,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,78.65,816.53,No
ID-02967,Male,0,Yes,No,25,No,No,Fiber optic,No,No internet service,No,Yes,No,No internet service,Two year,Yes,Credit card,33.0,2787.76,Yes
ID-02968,Male,0,No,No,10,No,No,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer,83.62,3677.61,No
ID-02969,Male,0,Yes,Yes,19,No,No phone service,No,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,105.4,1551.24,No
ID-02970,Female,0,Yes,Yes,55,No,No phone service,No,No internet service,No,No,No internet service,No internet service,No internet service,One year,No,Credit card,107.82,4082.02,Yes
ID-02971,Female,0,Yes,No,44,No,No,DSL,Yes,Yes,Yes,No,Yes,No internet service,One year,Yes,Electronic check,87.45,6138.75,No
ID-02972,Male,0,No,Yes,67,Yes,No phone service,DSL,No,No internet service,No internet service,No,No,No internet service,Two year,No,Bank transfer,115.63,3805.23,No
ID-02973,Male,0,No,Yes,46,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card,78.38,2047.43,Yes
ID-02974,Male,1,Yes,Yes,57,Yes,No phone service,No,No internet service,No internet service,Yes,No,No internet service,Yes,One year,Yes,Electronic check,43.86,3613.29,Yes
ID-02975,Male,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Credit card,84.6,5152.37,Yes
ID-02976,Female,0,No,No,21,Yes,No phone service,DSL,No,No internet service,Yes,Yes,No,No internet service,One year,Yes,Bank transfer,109.62,8133.54,No
ID-02977,Male,0,No,No,70,No,No,DSL,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,54.31,4346.71,Yes
ID-02978,Male,1,No,Yes,23,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,44.87,7712.96,No
ID-02979,Male,0,Yes,No,65,Yes,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,115.38,8550.95,No
ID-02980,Male,1,No,No,60,No,No phone service,No,No internet service,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,95.29,4863.01,Yes
ID-02981,Female,1,Yes,Yes,6,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,23.25,1292.83,Yes
ID-02982,Male,0,No,Yes,71,No,No phone service,No,Yes,No,Yes,No,Yes,No internet service,One year,No,Credit card,74.65,7604.19,Yes
